"seed","PLci","percolation"
1423,0.176,63345
1424,3.145,50468
1425,3.087,103384
1426,3.066,77682
1427,3.088,90566
1428,3.1345,63865
1429,3.0775,78672
1430,2.869,111335
1431,3.719,80196
1432,3.719,80196
1433,0.021,3274
1434,3.093,140320
1435,0.194,49125
1436,0.194,49125
1437,0.1505,25890
1438,3.1005,132507
1439,3.0305,128889
1440,3.009,181155
1441,0.273,14250
1442,3.0345,116886
1443,3.2525,113440
1444,0.062,220875
1445,2.743,120912
1446,0.097,87220
1447,0.097,87220
1448,0.0995,52440
1449,0.05,34992
1450,2.8415,288496
1451,0.112,70135
1452,3.1995,40725
1453,3.2225,27198
1454,2.913,171420
1455,0.0105,51556
1456,0.0435,34796
1457,0.161,41124
1458,0.186,0
1459,0.1835,0
1460,3.5665,26550
1461,3.561,62468
1462,3.597,52338
1463,3.5965,61061
1464,0.03,124947
1465,3.107,152669
1466,3.953,7876
1467,0.0625,64110
1468,0.0625,64110
1469,0.0625,64110
1470,0.0795,23306
1471,0.0795,23306
1472,0.0605,17584
1473,0.022,16641
1474,0.1125,44160
1475,3.2445,77070
1476,0.034,5987
1477,0.1515,65424
1478,0.009,7775
1479,0.064,83315
1480,0.024,8724
1481,0.119,68385
1482,0.086,32037
1483,0.086,32037
1484,0.159,0
1485,0.065,25059
1486,0.065,25059
1487,3.1005,132507
1488,0.008,3087
1489,0.0325,16414
1490,0.086,64865
1491,0.0225,17760
1492,0.037,10158
1493,0.092,12104
1494,0.1395,52220
1495,0.1875,0
1496,3.5025,70770
1497,2.9925,210000
1498,0.151,14948
1499,0.1185,87006
1500,0.1675,0
1501,3.1635,28588
1502,0.117,12949
1503,0.1195,58056
1504,3.184,40812
1505,0.0785,122432
1506,2.964,102403
1507,0.0975,21216
1508,0.073,25755
1509,0.103,11462
1510,0.16,53780
1511,0.157,0
1512,3.348,33642
1513,3.0255,266390
1514,0.0995,130176
1515,0.027,178409
1516,2.8395,111622
1517,3.056,57928
1518,3.272,146916
1519,3.272,146916
1520,3.272,146916
1521,0.018,4142
1522,0.074,12003
1523,3.5505,156161
1524,0.1,11210
1525,0.0285,21350
1526,0.0075,68776
1527,0.008,3087
1528,0.0085,3108
1529,0.008,12
1530,2.848,110712
1531,3.0595,231525
1532,3.1735,85596
1533,0.088,62070
1534,0.1195,50744
1535,3.0065,99778
1536,0.0345,0
1537,3.444,147540
1538,3.0545,264480
1539,3.0545,264480
1540,3.0555,231420
1541,3.0555,231420
1542,0.0965,99680
1543,0.1375,19572
1544,0.014,22866
1545,0.0035,172
1546,0.0085,0
1547,3.1515,171392
1548,0.2855,31464
1549,0.0395,0
1550,3.357,72558
1551,0.014,11490
1552,0.047,49705
1553,0.031,7816
1554,0.054,5615
1555,0.112,10771
1556,2.9325,199719
1557,2.8605,211778
1558,0.1005,27954
1559,0.076,9895
1560,0.076,9895
1561,0.024,8724
1562,3.147,111288
1563,2.893,186000
1564,0.1785,32650
1565,0.025,31026
1566,2.8835,198315
1567,2.7735,207466
1568,3.053,85272
1569,2.836,226575
1570,3.137,112992
1571,0.037,40944
1572,0.027,71085
1573,2.9635,46836
1574,3.106,231024
1575,0.0405,0
1576,2.9755,301000
1577,0.0125,38772
1578,0.072,9192
1579,0.0985,0
1580,0.046,8604
1581,0.0475,48976
1582,0.0525,37824
1583,0.009,0
1584,3.4215,47455
1585,0.062,0
1586,3.2435,27642
1587,0.07,74985
1588,0.2855,31464
1589,0.036,4034
1590,0.036,4034
1591,3.3325,36483
1592,0.0365,23426
1593,0.1335,23426
1594,0.0305,29462
1595,0.014,3281
1596,0.0335,12610
1597,0.0025,0
1598,0.0975,21216
1599,0.0165,11152
1600,0.0155,11152
1601,0.014,11490
1602,2.902,104636
1603,3.0615,42591
1604,3.053,85272
1605,0.307,14649
1606,3.0415,133758
1607,0.074,0
1608,0.1195,23034
1609,0.1195,23034
1610,0.1395,52220
1611,0.1395,52220
1612,0.013,4683
1613,0.1155,0
1614,0.097,96768
1615,3.2505,75285
1616,0.024,12372
1617,0.075,9840
1618,0.031,7816
1619,3.153,109935
1620,0.0425,39270
1621,0.1035,17474
1622,0.1095,26262
1623,0.0315,11042
1624,0.0315,11042
1625,3.1735,85596
1626,3.1735,85596
1627,0.072,0
1628,0.0055,0
1629,0.008,1501
1630,0.01,1574
1631,3.127,40656
1632,0.2765,57800
1633,0.273,14250
1634,3.701,79464
1635,0.028,3452
1636,0.292,36918
1637,0.0675,15294
1638,0.106,103544
1639,3.2805,64488
1640,0.009,1123
1641,3.2805,64488
1642,3.2805,64488
1643,3.2745,32538
1644,3.2725,54305
1645,0.1035,17474
1646,0.091,26541
1647,3.783,15660
1648,0.009,7775
1649,0.155,0
1650,0.0545,34480
1651,3.2855,64830
1652,0.038,40833
1653,0.059,7357
1654,3.701,79464
1655,3.701,79464
1656,3.701,79464
1657,0.1855,50208
1658,0.0705,21520
1659,0.0705,21520
1660,3.2575,53568
1661,2.7985,220402
1662,3.209,80430
1663,2.999,98244
1664,0.009,7775
1665,0.009,7775
1666,0.101,0
1667,0.0935,58404
1668,0.009,10680
1669,3.4105,52675
1670,3.6555,20784
1671,3.6555,20784
1672,0.062,10433
1673,0.067,0
1674,0.1745,47312
1675,0.0095,10268
1676,0.0135,8942
1677,0.275,75770
1678,0.033,6351
1679,0.0225,17760
1680,3.11,109840
1681,0.032,6134
1682,0.012,4433
1683,0.0925,74544
1684,0.025,7144
1685,0.032,38568
1686,0.0325,16414
1687,0.1235,88038
1688,0.002,548
1689,0.0885,22908
1690,0.005,2130
1691,0.0405,0
1692,3.1445,107800
1693,0.0135,52192
1694,0.197,12947
1695,0.164,0
1696,0.0085,51732
1697,3.127,40656
1698,0.16,53780
1699,0.16,53780
1700,3.277,32544
1701,0.119,0
1702,0.009,23520
1703,0.102,9833
1704,0.0125,47568
1705,0.006,790
1706,0.006,790
1707,0.2715,47880
1708,3.1465,57108
1709,3.06,147250
1710,0.0445,24092
1711,0.0975,21216
1712,0.1015,0
1713,0.0035,212
1714,0.1715,23460
1715,0.094,10502
1716,0.0305,13488
1717,0.277,14233
1718,0.017,39830
1719,0.034,8377
1720,0.089,70955
1721,0.028,5489
1722,0.048,11835
1723,0.2715,47880
1724,0.0585,15952
1725,3.2885,64200
1726,0.0655,0
1727,0.082,0
1728,0.014,22866
1729,0.014,22866
1730,0.009,10680
1731,0.0035,212
1732,0.0035,212
1733,3.106,231024
1734,0.008,2889
1735,0.03,29193
1736,0.064,8423
1737,3.209,80430
1738,3.209,80430
1739,3.271,38286
1740,0.054,70915
1741,0.0425,39270
1742,0.009,10680
1743,0.054,5615
1744,0.007,489
1745,0.0035,0
1746,0.1225,0
1747,0.0925,74544
1748,0.235,0
1749,0.277,14213
1750,0.047,19533
1751,0.115,0
1752,0.1095,26262
1753,0.0285,0
1754,0.0605,17584
1755,3.2325,88438
1756,0.132,0
1757,0.0245,70800
1758,0.0225,17760
1759,0.0225,17760
1760,0.0225,17760
1761,0.0245,70800
1762,0.0245,70800
1763,0.0245,70800
1764,0.0245,70800
1765,0.0155,5354
1766,0.1355,23504
1767,3.814,9600
1768,3.353,83657
1769,0.024,12372
1770,0.1715,23460
1771,0.099,10870
1772,0.0435,34796
1773,0.0425,39270
1774,0.0055,7362
1775,0.048,27906
1776,0.017,3033
1777,0.02,0
1778,0.021,3274
1779,0.06,10392
1780,0.1175,28888
1781,0.048,27906
1782,3.3035,37587
1783,0.0455,23504
1784,0.021,3274
1785,0.142,0
1786,0.061,0
1787,0.1805,0
1788,0.048,27906
1789,0.025,18054
1790,0.06,10392
1791,0.104,0
1792,0.021,3274
1793,0.0745,16252
1794,0.274,0
1795,0.0045,0
1796,0.048,27906
1797,0.28,0
1798,0.059,0
1799,3.6335,149017
1800,3.6335,149017
1801,3.6335,149017
1802,0.0195,0
1803,0.0095,225
1804,0.0095,225
1805,0.003,1308
1806,0.003,1308
1807,0.0055,4332
1808,0.0055,4332
1809,0.0055,4332
1810,0.0055,4332
1811,0.0055,4332
1812,3.4855,42945
1813,3.4855,42945
1814,0.08,4552
1815,0.009,2664
1816,0.009,2664
1817,0.002,833
1818,0.002,833
1819,0.043,23742
1820,0.0065,1612
1821,0.0065,1612
1822,0.0065,1612
1823,0.0065,1612
1824,0.0065,1612
1825,3.7365,30625
1826,3.7365,30625
1827,3.7365,30625
1828,0.006,805
1829,0.004,1740
1830,0.004,1740
1831,0.004,1740
1832,0.004,1740
1833,0.009,1123
1834,3.098,228624
1835,3.098,228624
1836,0.096,1478
1837,0.003,480
1838,0.003,480
1839,0.003,480
1840,3.911,40383
1841,3.911,40383
1842,3.911,40383
1843,0.0405,13084
1844,0.0405,13084
1845,0.0205,0
1846,3.544,42535
1847,0.075,0
1848,0.1155,3429
1849,0.1155,3429
1850,0.222,0
1851,0.004,10041
1852,0.004,10041
1853,0.004,10041
1854,0.003,3342
1855,0.0655,0
1856,0.0015,0
1857,0.1565,0
1858,3.8055,16563
1859,3.0335,191784
1860,3.0335,191784
1861,3.9805,55762
1862,3.9805,55762
1863,3.9805,55762
1864,3.9805,55762
1865,3.7225,13778
1866,3.6795,29988
1867,0.0045,148
1868,0.0045,148
1869,0.0045,148
1870,0.009,0
1871,0.033,4410
1872,0.033,4410
1873,0.033,4410
1874,0.033,4410
1875,0.033,4410
1876,0.033,4410
1877,0.033,4410
1878,0.033,4410
1879,0.009,3863
1880,0.009,3863
1881,0.0425,15248
1882,0.015,4990
1883,0.015,4990
1884,0.002,23
1885,0.119,0
1886,0.018,6402
1887,0.2605,25788
1888,3.9805,45463
1889,4.3345,2156
1890,4.3345,2156
1891,0.0145,6448
1892,0.015,3224
1893,0.015,3224
1894,0.0045,0
1895,0.0145,0
1896,0.0015,0
1897,3.434,122136
1898,3.434,122136
1899,3.434,122136
1900,3.434,122136
1901,3.434,122136
1902,3.434,122136
1903,0.009,11680
1904,0.009,11680
1905,0.009,11680
1906,0.009,11680
1907,0.009,11680
1908,0.006,257
1909,0.006,257
1910,3.573,90101
1911,3.573,90101
1912,3.573,90101
1913,3.573,90101
1914,3.953,21025
1915,3.953,21025
1916,3.953,21025
1917,0.005,258
1918,0.005,258
1919,0.021,911
1920,0.035,0
1921,0.1585,0
1922,0.1305,5464
1923,0.1305,5464
1924,0.1305,5464
1925,3.5265,17858
1926,0.0825,0
1927,0.01,3837
1928,0.162,13512
1929,0.007,1775
1930,0.007,1775
1931,0.142,0
1932,0.2055,6994
1933,0.0115,0
1934,0.0025,0
1935,0.014,8763
1936,0.1425,8340
1937,0.012,11391
1938,0.012,11391
1939,0.111,0
1940,0.024,8724
1941,0.024,8724
1942,0.1215,0
1943,0.002,1076
1944,0.002,1076
1945,3.667,21141
1946,0.0015,0
1947,0.0925,4390
1948,0.0925,4390
1949,0.0925,4390
1950,0.0925,4390
1951,0.0755,0
1952,0.0025,0
1953,0.0105,0
1954,0.033,8285
1955,0.0015,0
1956,3.679,14296
1957,0.0175,33198
1958,0.0175,33198
1959,0.0175,33198
1960,0.0175,33198
1961,0.0175,33198
1962,0.023,6356
1963,0.023,6356
1964,0.018,5430
1965,0.01,0
1966,0.012,3101
1967,0.0075,0
1968,3.7465,18831
1969,0.0085,4174
1970,0.0085,4174
1971,0.0085,4174
1972,0.0025,0
1973,0.181,0
1974,0.004,511
1975,3.4355,22152
1976,0.155,0
1977,0.122,4910
1978,0.0095,4216
1979,4.2275,5386
1980,0.013,4507
1981,0.013,4507
1982,0.031,5264
1983,0.0305,0
1984,3.6145,17300
1985,0.002,52
1986,0.002,52
1987,0.141,0
1988,0.124,0
1989,4.056,12099
1990,4.056,12099
1991,0.051,0
1992,0.0015,0
1993,0.021,0
1994,0.0035,0
1995,0.0085,0
1996,0.021,0
1997,0.098,0
1998,0.107,0
1999,0.0155,0
2000,0.0015,0
